0,-1
-568/807,-227/807
100/269,-227/807
-932/807,-75/269
-274/269,-75/269
-820/807,-75/269
-818/807,-75/269
-814/807,-75/269
-802/807,-75/269
-800/807,-75/269
-266/269,-75/269
-796/807,-75/269
-568/807,-75/269
100/269,-75/269
302/807,-75/269
-932/807,-223/807
-310/269,-223/807
-928/807,-223/807
-926/807,-223/807
-274/269,-223/807
-820/807,-223/807
-818/807,-223/807
-272/269,-223/807
-814/807,-223/807
-796/807,-223/807
-568/807,-223/807
100/269,-223/807
-934/807,-221/807
-932/807,-221/807
-926/807,-221/807
-818/807,-221/807
-796/807,-221/807
-794/807,-221/807
-264/269,-221/807
-572/807,-221/807
-568/807,-221/807
-566/807,-221/807
-188/269,-221/807
-562/807,-221/807
-560/807,-221/807
-186/269,-221/807
100/269,-221/807
304/807,-221/807
102/269,-221/807
-312/269,-73/269
-934/807,-73/269
-926/807,-73/269
-308/269,-73/269
-920/807,-73/269
-904/807,-73/269
-824/807,-73/269
-820/807,-73/269
-818/807,-73/269
-794/807,-73/269
-262/269,-73/269
-572/807,-73/269
-566/807,-73/269
-186/269,-73/269
100/269,-73/269
302/807,-73/269
304/807,-73/269
102/269,-73/269
308/807,-73/269
-934/807,-217/807
-926/807,-217/807
-916/807,-217/807
-914/807,-217/807
-302/269,-217/807
-904/807,-217/807
-824/807,-217/807
-274/269,-217/807
-820/807,-217/807
-794/807,-217/807
-244/269,-217/807
-566/807,-217/807
-562/807,-217/807
-560/807,-217/807
-186/269,-217/807
308/807,-217/807
310/807,-217/807
-934/807,-215/807
-932/807,-215/807
-310/269,-215/807
-926/807,-215/807
-308/269,-215/807
-922/807,-215/807
-920/807,-215/807
-306/269,-215/807
-916/807,-215/807
-914/807,-215/807
-304/269,-215/807
-908/807,-215/807
-302/269,-215/807
-904/807,-215/807
-902/807,-215/807
-286/269,-215/807
-856/807,-215/807
-850/807,-215/807
-820/807,-215/807
-794/807,-215/807
-264/269,-215/807
-790/807,-215/807
-188/269,-215/807
-560/807,-215/807
100/269,-215/807
302/807,-215/807
304/807,-215/807
308/807,-215/807
310/807,-215/807
-310/269,-71/269
-304/269,-71/269
-910/807,-71/269
-908/807,-71/269
-302/269,-71/269
-904/807,-71/269
-854/807,-71/269
-824/807,-71/269
-820/807,-71/269
-794/807,-71/269
-746/807,-71/269
-740/807,-71/269
-728/807,-71/269
-188/269,-71/269
-562/807,-71/269
-560/807,-71/269
100/269,-71/269
304/807,-71/269
102/269,-71/269
308/807,-71/269
-932/807,-211/807
-310/269,-211/807
-302/269,-211/807
-820/807,-211/807
-796/807,-211/807
-794/807,-211/807
-770/807,-211/807
-766/807,-211/807
-248/269,-211/807
-740/807,-211/807
-246/269,-211/807
-736/807,-211/807
-244/269,-211/807
-190/269,-211/807
-562/807,-211/807
100/269,-211/807
302/807,-211/807
102/269,-211/807
308/807,-211/807
310/807,-211/807
-312/269,-209/807
-934/807,-209/807
-932/807,-209/807
-302/269,-209/807
-904/807,-209/807
-902/807,-209/807
-854/807,-209/807
-838/807,-209/807
-278/269,-209/807
-820/807,-209/807
-818/807,-209/807
-272/269,-209/807
-796/807,-209/807
-256/269,-209/807
-748/807,-209/807
-746/807,-209/807
-742/807,-209/807
-246/269,-209/807
-736/807,-209/807
-190/269,-209/807
-568/807,-209/807
-566/807,-209/807
-188/269,-209/807
-562/807,-209/807
302/807,-209/807
-938/807,-69/269
-312/269,-69/269
-902/807,-69/269
-300/269,-69/269
-898/807,-69/269
-854/807,-69/269
-848/807,-69/269
-838/807,-69/269
-278/269,-69/269
-272/269,-69/269
-814/807,-69/269
-266/269,-69/269
-796/807,-69/269
-782/807,-69/269
-770/807,-69/269
-746/807,-69/269
-248/269,-69/269
-742/807,-69/269
-740/807,-69/269
-246/269,-69/269
-190/269,-69/269
-568/807,-69/269
-566/807,-69/269
302/807,-69/269
304/807,-69/269
-938/807,-205/807
-300/269,-205/807
-898/807,-205/807
-860/807,-205/807
-286/269,-205/807
-856/807,-205/807
-854/807,-205/807
-284/269,-205/807
-850/807,-205/807
-836/807,-205/807
-278/269,-205/807
-832/807,-205/807
-276/269,-205/807
-826/807,-205/807
-824/807,-205/807
-274/269,-205/807
-814/807,-205/807
-266/269,-205/807
-794/807,-205/807
-264/269,-205/807
-788/807,-205/807
-262/269,-205/807
-782/807,-205/807
-258/269,-205/807
-772/807,-205/807
-770/807,-205/807
-754/807,-205/807
-250/269,-205/807
-748/807,-205/807
-746/807,-205/807
-246/269,-205/807
-736/807,-205/807
-734/807,-205/807
-584/807,-205/807
-190/269,-205/807
-566/807,-205/807
-188/269,-205/807
302/807,-205/807
102/269,-205/807
308/807,-205/807
104/269,-205/807
-938/807,-203/807
-300/269,-203/807
-286/269,-203/807
-850/807,-203/807
-848/807,-203/807
-844/807,-203/807
-280/269,-203/807
-838/807,-203/807
-836/807,-203/807
-832/807,-203/807
-830/807,-203/807
-276/269,-203/807
-824/807,-203/807
-274/269,-203/807
-820/807,-203/807
-818/807,-203/807
-272/269,-203/807
-814/807,-203/807
-266/269,-203/807
-796/807,-203/807
-794/807,-203/807
-264/269,-203/807
-790/807,-203/807
-788/807,-203/807
-262/269,-203/807
-782/807,-203/807
-260/269,-203/807
-778/807,-203/807
-258/269,-203/807
-770/807,-203/807
-256/269,-203/807
-760/807,-203/807
-752/807,-203/807
-250/269,-203/807
-734/807,-203/807
-730/807,-203/807
-584/807,-203/807
-578/807,-203/807
-568/807,-203/807
-188/269,-203/807
302/807,-203/807
304/807,-203/807
-938/807,-67/269
-300/269,-67/269
-286/269,-67/269
-850/807,-67/269
-848/807,-67/269
-844/807,-67/269
-280/269,-67/269
-276/269,-67/269
-824/807,-67/269
-262/269,-67/269
-782/807,-67/269
-778/807,-67/269
-258/269,-67/269
-256/269,-67/269
-760/807,-67/269
-752/807,-67/269
-250/269,-67/269
-734/807,-67/269
-730/807,-67/269
-584/807,-67/269
-578/807,-67/269
-568/807,-67/269
-188/269,-67/269
304/807,-67/269
-944/807,-199/807
-940/807,-199/807
-938/807,-199/807
-300/269,-199/807
-898/807,-199/807
-872/807,-199/807
-286/269,-199/807
-850/807,-199/807
-282/269,-199/807
-844/807,-199/807
-842/807,-199/807
-280/269,-199/807
-276/269,-199/807
-826/807,-199/807
-824/807,-199/807
-262/269,-199/807
-784/807,-199/807
-782/807,-199/807
-778/807,-199/807
-776/807,-199/807
-258/269,-199/807
-256/269,-199/807
-766/807,-199/807
-254/269,-199/807
-760/807,-199/807
-250/269,-199/807
-734/807,-199/807
-580/807,-199/807
-578/807,-199/807
-192/269,-199/807
-572/807,-199/807
-568/807,-199/807
-566/807,-199/807
-188/269,-199/807
304/807,-199/807
102/269,-199/807
310/807,-199/807
-944/807,-197/807
-314/269,-197/807
-940/807,-197/807
-898/807,-197/807
-896/807,-197/807
-874/807,-197/807
-872/807,-197/807
-868/807,-197/807
-288/269,-197/807
-862/807,-197/807
-286/269,-197/807
-850/807,-197/807
-848/807,-197/807
-282/269,-197/807
-766/807,-197/807
-764/807,-197/807
-254/269,-197/807
-760/807,-197/807
-758/807,-197/807
-252/269,-197/807
-754/807,-197/807
-250/269,-197/807
-734/807,-197/807
-580/807,-197/807
-192/269,-197/807
-574/807,-197/807
-572/807,-197/807
-568/807,-197/807
304/807,-197/807
102/269,-197/807
310/807,-197/807
-944/807,-65/269
-314/269,-65/269
-898/807,-65/269
-298/269,-65/269
-884/807,-65/269
-874/807,-65/269
-872/807,-65/269
-290/269,-65/269
-862/807,-65/269
-860/807,-65/269
-286/269,-65/269
-754/807,-65/269
-752/807,-65/269
-250/269,-65/269
-748/807,-65/269
-746/807,-65/269
-734/807,-65/269
-244/269,-65/269
-698/807,-65/269
-194/269,-65/269
-580/807,-65/269
-578/807,-65/269
-192/269,-65/269
-572/807,-65/269
-190/269,-65/269
-568/807,-65/269
304/807,-65/269
-314/269,-193/807
-940/807,-193/807
-898/807,-193/807
-896/807,-193/807
-294/269,-193/807
-874/807,-193/807
-290/269,-193/807
-868/807,-193/807
-866/807,-193/807
-288/269,-193/807
-862/807,-193/807
-250/269,-193/807
-746/807,-193/807
-740/807,-193/807
-246/269,-193/807
-736/807,-193/807
-734/807,-193/807
-590/807,-193/807
-584/807,-193/807
-194/269,-193/807
304/807,-193/807
308/807,-193/807
-940/807,-191/807
-898/807,-191/807
-298/269,-191/807
-294/269,-191/807
-880/807,-191/807
-878/807,-191/807
-292/269,-191/807
-874/807,-191/807
-250/269,-191/807
-748/807,-191/807
-746/807,-191/807
-740/807,-191/807
-590/807,-191/807
-584/807,-191/807
-194/269,-191/807
-580/807,-191/807
304/807,-191/807
106/269,-191/807
328/807,-191/807
-940/807,-63/269
-938/807,-63/269
-898/807,-63/269
-296/269,-63/269
-886/807,-63/269
-880/807,-63/269
-740/807,-63/269
-246/269,-63/269
-736/807,-63/269
-734/807,-63/269
-244/269,-63/269
-730/807,-63/269
-728/807,-63/269
-240/269,-63/269
-718/807,-63/269
-710/807,-63/269
-704/807,-63/269
-586/807,-63/269
-580/807,-63/269
304/807,-63/269
102/269,-63/269
-938/807,-187/807
-300/269,-187/807
-898/807,-187/807
-890/807,-187/807
-296/269,-187/807
-886/807,-187/807
-884/807,-187/807
-294/269,-187/807
-880/807,-187/807
-728/807,-187/807
-724/807,-187/807
-700/807,-187/807
-232/269,-187/807
-194/269,-187/807
-580/807,-187/807
-578/807,-187/807
-192/269,-187/807
304/807,-187/807
104/269,-187/807
314/807,-187/807
316/807,-187/807
326/807,-187/807
-938/807,-185/807
-300/269,-185/807
-296/269,-185/807
-728/807,-185/807
-242/269,-185/807
-724/807,-185/807
-722/807,-185/807
-240/269,-185/807
-716/807,-185/807
-236/269,-185/807
-706/807,-185/807
-700/807,-185/807
-698/807,-185/807
-580/807,-185/807
-192/269,-185/807
-574/807,-185/807
-572/807,-185/807
304/807,-185/807
308/807,-185/807
310/807,-185/807
104/269,-185/807
316/807,-185/807
106/269,-185/807
320/807,-185/807
322/807,-185/807
108/269,-185/807
-940/807,-61/269
-938/807,-61/269
-312/269,-61/269
-300/269,-61/269
-298/269,-61/269
-892/807,-61/269
-890/807,-61/269
-296/269,-61/269
-722/807,-61/269
-236/269,-61/269
-706/807,-61/269
-704/807,-61/269
-234/269,-61/269
-700/807,-61/269
-698/807,-61/269
-232/269,-61/269
-572/807,-61/269
304/807,-61/269
308/807,-61/269
108/269,-61/269
350/807,-61/269
-312/269,-181/807
-934/807,-181/807
-300/269,-181/807
-898/807,-181/807
-896/807,-181/807
-298/269,-181/807
-722/807,-181/807
-240/269,-181/807
-718/807,-181/807
-716/807,-181/807
-236/269,-181/807
-698/807,-181/807
-692/807,-181/807
-196/269,-181/807
-574/807,-181/807
-572/807,-181/807
304/807,-181/807
102/269,-181/807
308/807,-181/807
108/269,-181/807
-934/807,-179/807
-716/807,-179/807
-238/269,-179/807
-710/807,-179/807
-236/269,-179/807
-698/807,-179/807
-578/807,-179/807
-192/269,-179/807
-574/807,-179/807
108/269,-179/807
326/807,-179/807
-312/269,-59/269
-934/807,-59/269
-932/807,-59/269
-310/269,-59/269
-238/269,-59/269
-712/807,-59/269
-710/807,-59/269
-700/807,-59/269
-698/807,-59/269
-592/807,-59/269
-192/269,-59/269
326/807,-59/269
110/269,-59/269
-310/269,-175/807
-928/807,-175/807
-704/807,-175/807
-234/269,-175/807
-700/807,-175/807
-192/269,-175/807
326/807,-175/807
-934/807,-173/807
-932/807,-173/807
-928/807,-173/807
-926/807,-173/807
-704/807,-173/807
-674/807,-173/807
-578/807,-173/807
-192/269,-173/807
326/807,-173/807
328/807,-173/807
110/269,-173/807
-310/269,-57/269
-926/807,-57/269
-308/269,-57/269
-922/807,-57/269
-920/807,-57/269
-306/269,-57/269
-916/807,-57/269
-704/807,-57/269
-234/269,-57/269
-700/807,-57/269
-698/807,-57/269
-232/269,-57/269
-590/807,-57/269
-584/807,-57/269
-194/269,-57/269
-580/807,-57/269
-192/269,-57/269
108/269,-57/269
326/807,-57/269
328/807,-57/269
110/269,-57/269
332/807,-57/269
-916/807,-169/807
-232/269,-169/807
-230/269,-169/807
-224/269,-169/807
-596/807,-169/807
-592/807,-169/807
-586/807,-169/807
-584/807,-169/807
-580/807,-169/807
-578/807,-169/807
-192/269,-169/807
108/269,-169/807
328/807,-169/807
110/269,-169/807
-922/807,-167/807
-920/807,-167/807
-306/269,-167/807
-916/807,-167/807
-232/269,-167/807
-694/807,-167/807
-692/807,-167/807
-230/269,-167/807
-680/807,-167/807
-226/269,-167/807
-198/269,-167/807
-592/807,-167/807
-196/269,-167/807
-586/807,-167/807
304/807,-167/807
102/269,-167/807
308/807,-167/807
108/269,-167/807
326/807,-167/807
110/269,-167/807
-310/269,-55/269
-926/807,-55/269
-308/269,-55/269
-922/807,-55/269
-230/269,-55/269
-688/807,-55/269
-228/269,-55/269
-682/807,-55/269
-680/807,-55/269
-226/269,-55/269
-676/807,-55/269
-674/807,-55/269
-224/269,-55/269
-668/807,-55/269
-592/807,-55/269
-196/269,-55/269
-586/807,-55/269
-584/807,-55/269
304/807,-55/269
308/807,-55/269
310/807,-55/269
104/269,-55/269
314/807,-55/269
320/807,-55/269
322/807,-55/269
108/269,-55/269
-310/269,-163/807
-926/807,-163/807
-688/807,-163/807
-228/269,-163/807
-682/807,-163/807
-674/807,-163/807
-592/807,-163/807
-590/807,-163/807
-196/269,-163/807
-584/807,-163/807
-194/269,-163/807
-580/807,-163/807
304/807,-163/807
308/807,-163/807
310/807,-163/807
314/807,-163/807
316/807,-163/807
106/269,-163/807
320/807,-163/807
-934/807,-161/807
-310/269,-161/807
-928/807,-161/807
-926/807,-161/807
-688/807,-161/807
-686/807,-161/807
-682/807,-161/807
-674/807,-161/807
-224/269,-161/807
-586/807,-161/807
-580/807,-161/807
302/807,-161/807
304/807,-161/807
102/269,-161/807
104/269,-161/807
320/807,-161/807
-946/807,-53/269
-944/807,-53/269
-934/807,-53/269
-932/807,-53/269
-310/269,-53/269
-686/807,-53/269
-228/269,-53/269
-682/807,-53/269
-226/269,-53/269
-676/807,-53/269
-674/807,-53/269
-224/269,-53/269
-592/807,-53/269
-194/269,-53/269
-580/807,-53/269
302/807,-53/269
102/269,-53/269
-314/269,-157/807
-934/807,-157/807
-226/269,-157/807
-584/807,-157/807
-194/269,-157/807
302/807,-157/807
304/807,-157/807
102/269,-157/807
-958/807,-155/807
-314/269,-155/807
-940/807,-155/807
-938/807,-155/807
-312/269,-155/807
-934/807,-155/807
-226/269,-155/807
-674/807,-155/807
-584/807,-155/807
304/807,-155/807
-318/269,-51/269
-944/807,-51/269
-314/269,-51/269
-940/807,-51/269
-226/269,-51/269
-676/807,-51/269
-674/807,-51/269
-198/269,-51/269
-592/807,-51/269
-196/269,-51/269
-584/807,-51/269
-194/269,-51/269
304/807,-51/269
102/269,-51/269
-940/807,-151/807
-674/807,-151/807
-224/269,-151/807
-670/807,-151/807
-196/269,-151/807
-586/807,-151/807
-194/269,-151/807
304/807,-151/807
102/269,-151/807
308/807,-151/807
-320/269,-149/807
-956/807,-149/807
-318/269,-149/807
-952/807,-149/807
-950/807,-149/807
-944/807,-149/807
-314/269,-149/807
-940/807,-149/807
-670/807,-149/807
-662/807,-149/807
-220/269,-149/807
-656/807,-149/807
-602/807,-149/807
-590/807,-149/807
-196/269,-149/807
-586/807,-149/807
-584/807,-149/807
-194/269,-149/807
302/807,-149/807
304/807,-149/807
-962/807,-49/269
-956/807,-49/269
-318/269,-49/269
-950/807,-49/269
-946/807,-49/269
-944/807,-49/269
-670/807,-49/269
-668/807,-49/269
-664/807,-49/269
-662/807,-49/269
-220/269,-49/269
-658/807,-49/269
-656/807,-49/269
-596/807,-49/269
-590/807,-49/269
302/807,-49/269
102/269,-49/269
-318/269,-145/807
-950/807,-145/807
-316/269,-145/807
-946/807,-145/807
-668/807,-145/807
-664/807,-145/807
-220/269,-145/807
-590/807,-145/807
-196/269,-145/807
-586/807,-145/807
302/807,-145/807
304/807,-145/807
102/269,-145/807
-958/807,-143/807
-956/807,-143/807
-318/269,-143/807
-952/807,-143/807
-668/807,-143/807
-222/269,-143/807
-664/807,-143/807
-662/807,-143/807
-220/269,-143/807
-590/807,-143/807
-586/807,-143/807
102/269,-143/807
308/807,-143/807
-952/807,-47/269
-664/807,-47/269
-220/269,-47/269
-596/807,-47/269
-196/269,-47/269
-586/807,-47/269
302/807,-47/269
304/807,-47/269
102/269,-47/269
308/807,-47/269
104/269,-47/269
-330/269,-139/807
-956/807,-139/807
-318/269,-139/807
-952/807,-139/807
-664/807,-139/807
-662/807,-139/807
-196/269,-139/807
302/807,-139/807
102/269,-139/807
-326/269,-137/807
-962/807,-137/807
-958/807,-137/807
-956/807,-137/807
-662/807,-137/807
-220/269,-137/807
-658/807,-137/807
-656/807,-137/807
-218/269,-137/807
-592/807,-137/807
-196/269,-137/807
302/807,-137/807
-962/807,-45/269
-320/269,-45/269
-958/807,-45/269
-658/807,-45/269
-218/269,-45/269
-650/807,-45/269
-596/807,-45/269
-590/807,-45/269
-196/269,-45/269
302/807,-45/269
-330/269,-133/807
-980/807,-133/807
-976/807,-133/807
-974/807,-133/807
-320/269,-133/807
-658/807,-133/807
-656/807,-133/807
-218/269,-133/807
-652/807,-133/807
-650/807,-133/807
-216/269,-133/807
-638/807,-133/807
-598/807,-133/807
-198/269,-133/807
-592/807,-133/807
-590/807,-133/807
100/269,-133/807
302/807,-133/807
-986/807,-131/807
-328/269,-131/807
-982/807,-131/807
-980/807,-131/807
-326/269,-131/807
-976/807,-131/807
-974/807,-131/807
-964/807,-131/807
-962/807,-131/807
-320/269,-131/807
-650/807,-131/807
-216/269,-131/807
-200/269,-131/807
-596/807,-131/807
-198/269,-131/807
-592/807,-131/807
-590/807,-131/807
-196/269,-131/807
100/269,-131/807
-986/807,-43/269
-974/807,-43/269
-324/269,-43/269
-970/807,-43/269
-964/807,-43/269
-650/807,-43/269
-592/807,-43/269
-196/269,-43/269
100/269,-43/269
-986/807,-127/807
-328/269,-127/807
-970/807,-127/807
-968/807,-127/807
-964/807,-127/807
-650/807,-127/807
-592/807,-127/807
-590/807,-127/807
-196/269,-127/807
100/269,-127/807
-328/269,-125/807
-968/807,-125/807
-322/269,-125/807
-964/807,-125/807
-650/807,-125/807
-216/269,-125/807
-646/807,-125/807
-592/807,-125/807
298/807,-125/807
100/269,-125/807
302/807,-125/807
102/269,-125/807
308/807,-125/807
-986/807,-41/269
-328/269,-41/269
-646/807,-41/269
-214/269,-41/269
-198/269,-41/269
-592/807,-41/269
298/807,-41/269
302/807,-41/269
304/807,-41/269
102/269,-41/269
308/807,-41/269
104/269,-41/269
-330/269,-121/807
-328/269,-121/807
-646/807,-121/807
-644/807,-121/807
-214/269,-121/807
-640/807,-121/807
-598/807,-121/807
-596/807,-121/807
-198/269,-121/807
298/807,-121/807
100/269,-121/807
302/807,-121/807
308/807,-121/807
310/807,-121/807
-330/269,-119/807
-986/807,-119/807
-328/269,-119/807
-982/807,-119/807
-644/807,-119/807
-214/269,-119/807
-200/269,-119/807
-598/807,-119/807
-596/807,-119/807
-198/269,-119/807
-592/807,-119/807
310/807,-119/807
104/269,-119/807
328/807,-119/807
-982/807,-39/269
-980/807,-39/269
-326/269,-39/269
-644/807,-39/269
-592/807,-39/269
104/269,-39/269
-328/269,-115/807
-982/807,-115/807
-326/269,-115/807
-976/807,-115/807
-974/807,-115/807
-644/807,-115/807
-214/269,-115/807
-198/269,-115/807
-592/807,-115/807
296/807,-115/807
298/807,-115/807
100/269,-115/807
104/269,-115/807
314/807,-115/807
316/807,-115/807
-974/807,-113/807
-214/269,-113/807
-640/807,-113/807
-212/269,-113/807
-592/807,-113/807
296/807,-113/807
100/269,-113/807
104/269,-113/807
314/807,-113/807
-976/807,-37/269
-974/807,-37/269
-640/807,-37/269
-638/807,-37/269
-212/269,-37/269
-634/807,-37/269
-632/807,-37/269
-598/807,-37/269
-596/807,-37/269
-198/269,-37/269
-592/807,-37/269
296/807,-37/269
100/269,-37/269
302/807,-37/269
304/807,-37/269
102/269,-37/269
308/807,-37/269
310/807,-37/269
104/269,-37/269
106/269,-37/269
-980/807,-109/807
-326/269,-109/807
-976/807,-109/807
-212/269,-109/807
-634/807,-109/807
-200/269,-109/807
-598/807,-109/807
-596/807,-109/807
98/269,-109/807
296/807,-109/807
304/807,-109/807
102/269,-109/807
310/807,-109/807
-980/807,-107/807
-212/269,-107/807
-596/807,-107/807
98/269,-107/807
-982/807,-35/269
-980/807,-35/269
-212/269,-35/269
-634/807,-35/269
-632/807,-35/269
-628/807,-35/269
-596/807,-35/269
98/269,-35/269
296/807,-35/269
308/807,-35/269
-328/269,-103/807
-982/807,-103/807
-632/807,-103/807
-210/269,-103/807
-628/807,-103/807
-200/269,-103/807
-596/807,-103/807
296/807,-103/807
-328/269,-101/807
-632/807,-101/807
-210/269,-101/807
-200/269,-101/807
-598/807,-101/807
-596/807,-101/807
-198/269,-101/807
296/807,-101/807
-1000/807,-33/269
-994/807,-33/269
-328/269,-33/269
-632/807,-33/269
-602/807,-33/269
-198/269,-33/269
296/807,-33/269
298/807,-33/269
-1004/807,-97/807
-332/269,-97/807
-994/807,-97/807
-986/807,-97/807
-328/269,-97/807
-632/807,-97/807
-596/807,-97/807
-198/269,-97/807
290/807,-97/807
292/807,-97/807
98/269,-97/807
296/807,-97/807
298/807,-97/807
-992/807,-95/807
-330/269,-95/807
-986/807,-95/807
-632/807,-95/807
-210/269,-95/807
-628/807,-95/807
-626/807,-95/807
-200/269,-95/807
-598/807,-95/807
-596/807,-95/807
290/807,-95/807
-1000/807,-31/269
-998/807,-31/269
-332/269,-31/269
-994/807,-31/269
-992/807,-31/269
-330/269,-31/269
-986/807,-31/269
-628/807,-31/269
-200/269,-31/269
-598/807,-31/269
290/807,-31/269
292/807,-31/269
98/269,-31/269
-998/807,-91/807
-330/269,-91/807
-988/807,-91/807
-986/807,-91/807
-628/807,-91/807
-626/807,-91/807
-598/807,-91/807
290/807,-91/807
-334/269,-89/807
-998/807,-89/807
-332/269,-89/807
-626/807,-89/807
-208/269,-89/807
-622/807,-89/807
-200/269,-89/807
-598/807,-89/807
290/807,-89/807
-332/269,-29/269
-994/807,-29/269
-626/807,-29/269
-620/807,-29/269
-602/807,-29/269
-200/269,-29/269
-598/807,-29/269
-596/807,-29/269
290/807,-29/269
292/807,-29/269
98/269,-29/269
296/807,-29/269
-998/807,-85/807
-994/807,-85/807
-992/807,-85/807
-626/807,-85/807
-208/269,-85/807
-620/807,-85/807
-596/807,-85/807
296/807,-85/807
298/807,-85/807
-992/807,-83/807
-208/269,-83/807
-622/807,-83/807
-620/807,-83/807
-602/807,-83/807
-200/269,-83/807
-598/807,-83/807
-596/807,-83/807
284/807,-83/807
286/807,-83/807
96/269,-83/807
296/807,-83/807
104/269,-83/807
-992/807,-27/269
-622/807,-27/269
-602/807,-27/269
-598/807,-27/269
284/807,-27/269
96/269,-27/269
296/807,-27/269
-332/269,-79/807
-994/807,-79/807
-992/807,-79/807
-622/807,-79/807
-620/807,-79/807
-598/807,-79/807
284/807,-79/807
96/269,-79/807
290/807,-79/807
292/807,-79/807
98/269,-79/807
296/807,-79/807
298/807,-79/807
-332/269,-77/807
-620/807,-77/807
-206/269,-77/807
-602/807,-77/807
-200/269,-77/807
-598/807,-77/807
284/807,-77/807
286/807,-77/807
290/807,-77/807
292/807,-77/807
296/807,-77/807
298/807,-77/807
-1000/807,-25/269
-332/269,-25/269
-994/807,-25/269
-620/807,-25/269
-598/807,-25/269
94/269,-25/269
284/807,-25/269
302/807,-25/269
-1000/807,-73/807
-998/807,-73/807
-994/807,-73/807
-620/807,-73/807
-206/269,-73/807
-616/807,-73/807
-602/807,-73/807
-200/269,-73/807
-598/807,-73/807
94/269,-73/807
-1004/807,-71/807
-334/269,-71/807
-1000/807,-71/807
-998/807,-71/807
-332/269,-71/807
-994/807,-71/807
-620/807,-71/807
-200/269,-71/807
94/269,-71/807
-1108/807,-23/269
-1000/807,-23/269
-998/807,-23/269
-332/269,-23/269
-620/807,-23/269
-206/269,-23/269
-602/807,-23/269
-200/269,-23/269
94/269,-23/269
-334/269,-67/807
-1000/807,-67/807
-332/269,-67/807
-206/269,-67/807
-616/807,-67/807
-200/269,-67/807
278/807,-67/807
280/807,-67/807
94/269,-67/807
-998/807,-65/807
-332/269,-65/807
-206/269,-65/807
-602/807,-65/807
-200/269,-65/807
278/807,-65/807
-1006/807,-21/269
-1000/807,-21/269
-998/807,-21/269
-206/269,-21/269
-616/807,-21/269
-614/807,-21/269
-602/807,-21/269
-200/269,-21/269
278/807,-21/269
280/807,-21/269
94/269,-21/269
-334/269,-61/807
-1000/807,-61/807
-614/807,-61/807
-200/269,-61/807
94/269,-61/807
-1006/807,-59/807
-1004/807,-59/807
-334/269,-59/807
-614/807,-59/807
-602/807,-59/807
-200/269,-59/807
272/807,-59/807
274/807,-59/807
92/269,-59/807
94/269,-59/807
-1010/807,-19/269
-336/269,-19/269
-1006/807,-19/269
-334/269,-19/269
-1000/807,-19/269
-614/807,-19/269
-204/269,-19/269
-602/807,-19/269
272/807,-19/269
92/269,-19/269
278/807,-19/269
280/807,-19/269
94/269,-19/269
-1090/807,-55/807
-1060/807,-55/807
-1000/807,-55/807
-204/269,-55/807
-602/807,-55/807
272/807,-55/807
274/807,-55/807
92/269,-55/807
-354/269,-53/807
-1060/807,-53/807
-1058/807,-53/807
-334/269,-53/807
-1000/807,-53/807
-204/269,-53/807
-602/807,-53/807
272/807,-53/807
274/807,-53/807
-1088/807,-17/269
-1084/807,-17/269
-1082/807,-17/269
-354/269,-17/269
-1058/807,-17/269
-352/269,-17/269
-1052/807,-17/269
-1046/807,-17/269
-348/269,-17/269
-1004/807,-17/269
-334/269,-17/269
-204/269,-17/269
-602/807,-17/269
90/269,-17/269
272/807,-17/269
-1088/807,-49/807
-362/269,-49/807
-1084/807,-49/807
-360/269,-49/807
-354/269,-49/807
-1058/807,-49/807
-1054/807,-49/807
-1052/807,-49/807
-1046/807,-49/807
-348/269,-49/807
-1042/807,-49/807
-1034/807,-49/807
-1010/807,-49/807
-336/269,-49/807
-1006/807,-49/807
-1004/807,-49/807
-334/269,-49/807
-204/269,-49/807
-602/807,-49/807
268/807,-49/807
90/269,-49/807
-1090/807,-47/807
-1088/807,-47/807
-1084/807,-47/807
-1082/807,-47/807
-360/269,-47/807
-358/269,-47/807
-1070/807,-47/807
-356/269,-47/807
-1066/807,-47/807
-1064/807,-47/807
-354/269,-47/807
-1058/807,-47/807
-352/269,-47/807
-1054/807,-47/807
-1052/807,-47/807
-350/269,-47/807
-1048/807,-47/807
-1046/807,-47/807
-348/269,-47/807
-1034/807,-47/807
-334/269,-47/807
-204/269,-47/807
-602/807,-47/807
268/807,-47/807
-364/269,-15/269
-1090/807,-15/269
-1082/807,-15/269
-4/3,-15/269
-358/269,-15/269
-1072/807,-15/269
-1070/807,-15/269
-348/269,-15/269
-1042/807,-15/269
-1040/807,-15/269
-346/269,-15/269
-1036/807,-15/269
-1034/807,-15/269
-1004/807,-15/269
-334/269,-15/269
-204/269,-15/269
-610/807,-15/269
-602/807,-15/269
268/807,-15/269
90/269,-15/269
-1090/807,-43/807
-1082/807,-43/807
-1078/807,-43/807
-4/3,-43/807
-1034/807,-43/807
-1028/807,-43/807
-1010/807,-43/807
-336/269,-43/807
-1006/807,-43/807
-1004/807,-43/807
-610/807,-43/807
-602/807,-43/807
88/269,-43/807
266/807,-43/807
268/807,-43/807
90/269,-43/807
-1090/807,-41/807
-1088/807,-41/807
-362/269,-41/807
-1082/807,-41/807
-360/269,-41/807
-1078/807,-41/807
-1034/807,-41/807
-344/269,-41/807
-1030/807,-41/807
-1028/807,-41/807
-1004/807,-41/807
-610/807,-41/807
